Nome,Sobrenome,Email,Cidade,Estado
Nicole,Araujo,NicolePereiraAraujo@rhyta.com,Caxias,MA
Giovanna,Barbosa,GiovannaPintoBarbosa@fleckens.hu,Birigüi,SP
Ana,Fernandes,AnaRibeiroFernandes@jourrapide.com,Niterói,RJ
Anna,Ribeiro,AnnaMartinsRibeiro@superrito.com,Sete Lagoas,MG
Sofia,Silva,SofiaAlmeidaSilva@superrito.com,São Paulo,SP
Lucas,Cunha,LucasMartinsCunha@dayrep.com,Taubaté,SP
Tomás,Silva,TomasGoncalvesSilva@superrito.com,Porto Alegre,RS
Evelyn,Rodrigues,EvelynCastroRodrigues@rhyta.com,São Carlos,SP
Otávio,Lima,OtavioCastroLima@teleworm.us,Curitiba,PR
Aline,Almeida,AlineSouzaAlmeida@rhyta.com,Juiz de Fora,MG
Carlos,Gomes,CarlosSouzaGomes@dayrep.com,Jaraguá do Sul,SC
Nicolash,Castro,NicolashPereiraCastro@jourrapide.com,Recife,PE
Lara,Melo,LaraSilvaMelo@gustr.com,Betim,MG
Júlia,Alves,JuliaPereiraAlves@superrito.com,Belo Horizonte,MG
Marcos,Almeida,MarcosAraujoAlmeida@armyspy.com,Goiânia,GO
Beatrice,Santos,BeatriceGomesSantos@fleckens.hu,Fortaleza,CE
Emily,Rodrigues,EmilyCavalcantiRodrigues@teleworm.us,Porto Velho,RO
Luís,Oliveira,LuisGoncalvesOliveira@superrito.com,Suzano,SP
Tânia,Fernandes,TaniaPintoFernandes@teleworm.us,São Sebastião,DF
Julieta,Almeida,JulietaCunhaAlmeida@einrot.com,Juiz de Fora,MG
Júlio,Sousa,JulioPereiraSousa@rhyta.com,Belém,PA
Erick,Pinto,ErickCunhaPinto@teleworm.us,Juiz de Fora,MG
Gustavo,Martins,GustavoCardosoMartins@jourrapide.com,Mesquita,RJ
Victor,Silva,VictorAlvesSilva@jourrapide.com,Barbacena,MG
Ágatha,Silva,AgathaCavalcantiSilva@superrito.com,Salvador,BA
Carlos,Cardoso,CarlosCavalcantiCardoso@teleworm.us,Luziânia,GO
Evelyn,Santos,EvelynPereiraSantos@armyspy.com,Santo André,SP
Clara,Cunha,ClaraCardosoCunha@gustr.com,Aparecida de Goiânia,GO
Kai,Almeida,KaiCastroAlmeida@dayrep.com,São Gonçalo,RJ
Paulo,Correia,PauloLimaCorreia@armyspy.com,Ponta Grossa,PR
Laura,Ribeiro,LauraLimaRibeiro@rhyta.com,Macaé,RJ
Bruna,Dias,BrunaCardosoDias@fleckens.hu,Rio Grande,RS
Tomás,Correia,TomasMartinsCorreia@armyspy.com,Curitiba,PR
Gustavo,Dias,GustavoSilvaDias@dayrep.com,Americana,SP
Fábio,Azevedo,FabioCastroAzevedo@gustr.com,Porto Velho,RO
Murilo,Rodrigues,MuriloMartinsRodrigues@superrito.com,Avaré,SP
Thaís,Santos,ThaisCardosoSantos@fleckens.hu,Itu,SP
Fernanda,Cunha,FernandaRibeiroCunha@cuvox.de,Sete Lagoas,MG
Fernanda,Cunha,FernandaRochaCunha@dayrep.com,Macaé,RJ
Maria,Barros,MariaAraujoBarros@superrito.com,São Paulo,SP
José,Carvalho,JoseSantosCarvalho@cuvox.de,João Pessoa,PB
Beatrice,Cavalcanti,BeatriceFernandesCavalcanti@cuvox.de,Piracicaba,SP
André,Fernandes,AndreOliveiraFernandes@dayrep.com,Cuiabá,MT
Douglas,Correia,DouglasGoncalvesCorreia@einrot.com,São Paulo,SP
Leila,Azevedo,LeilaCarvalhoAzevedo@gustr.com,Jacareí,SP
Diego,Costa,DiegoRibeiroCosta@dayrep.com,Recife,PE
Gabriel,Cunha,GabrielSousaCunha@teleworm.us,Curitiba,PR
Rafael,Barros,RafaelMeloBarros@rhyta.com,Paulista,PE
Gabrielle,Gomes,GabrielleGoncalvesGomes@gustr.com,Jacareí,SP
Vitor,Barros,VitorFernandesBarros@gustr.com,Campinas,SP
Vitória,Alves,VitoriaCastroAlves@fleckens.hu,Ribeirão Preto,SP
Fábio,Cardoso,FabioSilvaCardoso@rhyta.com,São Paulo,SP
Estevan,Melo,EstevanAraujoMelo@superrito.com,Barueri,SP
Leonardo,Cardoso,LeonardoRochaCardoso@gustr.com,Santo André,SP
Brenda,Silva,BrendaMartinsSilva@einrot.com,Santo André,SP
Julieta,Correia,JulietaCavalcantiCorreia@einrot.com,Sapucaia do Sul,RS
Luiza,Souza,LuizaSantosSouza@cuvox.de,Recife,PE
Renan,Cunha,RenanSilvaCunha@armyspy.com,Suzano,SP
Manuela,Correia,ManuelaSantosCorreia@dayrep.com,São Luís,MA
Nicolash,Ferreira,NicolashRodriguesFerreira@dayrep.com,Piracicaba,SP
Luis,Goncalves,LuisCastroGoncalves@armyspy.com,Paulista,PE
Danilo,Alves,DaniloMartinsAlves@gustr.com,São Paulo,SP
Thaís,Fernandes,ThaisSouzaFernandes@dayrep.com,Bauru,SP
Sarah,Cavalcanti,SarahPereiraCavalcanti@armyspy.com,Sorocaba,SP
Letícia,Ribeiro,LeticiaCorreiaRibeiro@cuvox.de,Recanto das Emas,DF
Maria,Rocha,MariaCastroRocha@gustr.com,Belo Horizonte,MG
Julian,Rodrigues,JulianGoncalvesRodrigues@jourrapide.com,Campinas,SP
Luiza,Goncalves,LuizaAraujoGoncalves@armyspy.com,Ribeirão das Neves,MG
Leonor,Souza,LeonorRibeiroSouza@einrot.com,Florianópolis,SC
Alex,Dias,AlexRochaDias@cuvox.de,Itaquaquecetuba,SP
Brenda,Ribeiro,BrendaRodriguesRibeiro@teleworm.us,São Gonçalo,RJ
Diogo,Carvalho,DiogoRodriguesCarvalho@einrot.com,São José,SC
Martim,Alves,MartimCarvalhoAlves@teleworm.us,Olinda,PE
Isabelle,Pinto,IsabelleSilvaPinto@teleworm.us,Curitiba,PR
Paulo,Silva,PauloMeloSilva@superrito.com,Canoas,RS
Julian,Cardoso,JulianLimaCardoso@cuvox.de,Piraquara,PR
Isabella,Correia,IsabellaCastroCorreia@fleckens.hu,Três Lagoas,MS
Marisa,Cardoso,MarisaCavalcantiCardoso@einrot.com,Matão,SP
Lavinia,Carvalho,LaviniaLimaCarvalho@superrito.com,Belo Horizonte,MG
Tânia,Oliveira,TaniaCarvalhoOliveira@armyspy.com,Cotia,SP
Vitor,Barbosa,VitorSilvaBarbosa@armyspy.com,Rio de Janeiro,RJ
Luiz,Costa,LuizSantosCosta@cuvox.de,Lins,SP
Melissa,Rocha,MelissaAlvesRocha@teleworm.us,Parnaíba,PI
Gustavo,Pereira,GustavoSouzaPereira@dayrep.com,Várzea Grande,MT
Emily,Goncalves,EmilyMeloGoncalves@jourrapide.com,São Paulo,SP
Thiago,Correia,ThiagoCavalcantiCorreia@rhyta.com,São Paulo,SP
Luan,Martins,LuanCarvalhoMartins@fleckens.hu,São José dos Campos,SP
Yasmin,Azevedo,YasminPereiraAzevedo@rhyta.com,Recife,PE
Beatrice,Costa,BeatriceSantosCosta@rhyta.com,Divinópolis,MG
Laura,Castro,LauraOliveiraCastro@rhyta.com,Ribeirão Preto,SP
Gabriela,Almeida,GabrielaMeloAlmeida@teleworm.us,Marília,SP
Renan,Azevedo,RenanAlmeidaAzevedo@gustr.com,Anápolis,GO
Letícia,Pereira,LeticiaCunhaPereira@teleworm.us,Parnaíba,PI
Tomás,Cardoso,TomasPintoCardoso@teleworm.us,Manaus,AM
Daniel,Costa,DanielSouzaCosta@superrito.com,Tatuí,SP
Tiago,Sousa,TiagoFerreiraSousa@dayrep.com,Passo Fundo,RS
Camila,Goncalves,CamilaAlvesGoncalves@fleckens.hu,Governador Valadares,MG
Vitor,Almeida,VitorBarrosAlmeida@cuvox.de,Sorocaba,SP
Leila,Azevedo,LeilaSilvaAzevedo@superrito.com,Osasco,SP
Arthur,Castro,ArthurSouzaCastro@superrito.com,Cascavel,PR
Victor,Castro,VictorDiasCastro@fleckens.hu,Japeri,RJ
Vitoria,Carvalho,VitoriaPintoCarvalho@jourrapide.com,Americana,SP
Estevan,Costa,EstevanFernandesCosta@fleckens.hu,Florianópolis,SC
Victor,Araujo,VictorMartinsAraujo@fleckens.hu,Salvador,BA
Murilo,Lima,MuriloBarbosaLima@fleckens.hu,Joinville,SC
Vinícius,Cavalcanti,ViniciusSouzaCavalcanti@teleworm.us,São Paulo,SP
Isabelle,Ferreira,IsabelleCostaFerreira@gustr.com,Santa Bárbara D'Oeste,SP
Bruno,Rocha,BrunoAlvesRocha@gustr.com,Araxá,MG
Marcos,Correia,MarcosRibeiroCorreia@gustr.com,Curitiba,PR
Camila,Almeida,CamilaCarvalhoAlmeida@dayrep.com,Canoas,RS
Luan,Rocha,LuanSilvaRocha@fleckens.hu,Camaragibe,PE
Joao,Souza,JoaoCastroSouza@dayrep.com,Rio de Janeiro,RJ
Julieta,Souza,JulietaPintoSouza@superrito.com,Blumenau,SC
Aline,Rodrigues,AlineSouzaRodrigues@teleworm.us,Goiânia,GO
Laura,Souza,LauraAzevedoSouza@superrito.com,Uberlândia,MG
Leonor,Souza,LeonorBarrosSouza@rhyta.com,Guarujá,SP
João,Gomes,JoaoRodriguesGomes@rhyta.com,Samambaia,DF
Daniel,Oliveira,DanielGoncalvesOliveira@fleckens.hu,Colatina,ES
Isabelle,Carvalho,IsabelleBarbosaCarvalho@cuvox.de,Lins,SP
Sarah,Santos,SarahSilvaSantos@armyspy.com,São Paulo,SP
Giovana,Gomes,GiovanaBarbosaGomes@gustr.com,Mogi das Cruzes,SP
Luan,Costa,LuanDiasCosta@fleckens.hu,Caraguatatuba,SP
Camila,Azevedo,CamilaGoncalvesAzevedo@jourrapide.com,Rio Verde,GO
José,Castro,JoseCostaCastro@superrito.com,Olinda,PE
Evelyn,Correia,EvelynBarrosCorreia@teleworm.us,Jacareí,SP
Cauã,Rocha,CauaRodriguesRocha@dayrep.com,Luziânia,GO
Bianca,Cardoso,BiancaFerreiraCardoso@cuvox.de,São José dos Campos,SP
Igor,Carvalho,IgorCunhaCarvalho@fleckens.hu,Caçapava,SP
Thaís,Santos,ThaisGomesSantos@superrito.com,Catanduva,SP
Gabrielle,Gomes,GabrielleDiasGomes@jourrapide.com,Betim,MG
Vitória,Melo,VitoriaSouzaMelo@einrot.com,Criciúma,SC
Leonor,Cavalcanti,LeonorCostaCavalcanti@einrot.com,Belém,PA
Martim,Ribeiro,MartimLimaRibeiro@dayrep.com,Porto Alegre,RS
Fábio,Martins,FabioGoncalvesMartins@cuvox.de,Montes Claros,MG
Emilly,Barros,EmillyOliveiraBarros@dayrep.com,Santo André,SP
Ágatha,Silva,AgathaRochaSilva@rhyta.com,Goiânia,GO
Isabella,Barros,IsabellaPintoBarros@fleckens.hu,Osasco,SP
Douglas,Souza,DouglasFernandesSouza@cuvox.de,Cachoeiro de Itapemirim,ES
Alex,Carvalho,AlexPereiraCarvalho@gustr.com,Campo Grande,MS
Leila,Melo,LeilaPereiraMelo@jourrapide.com,Guarulhos,SP
Eduardo,Costa,EduardoAlmeidaCosta@rhyta.com,Rio de Janeiro,RJ
Lavinia,Oliveira,LaviniaSantosOliveira@cuvox.de,Curitiba,PR
Eduardo,Araujo,EduardoCorreiaAraujo@dayrep.com,Vila Velha,ES
Martim,Almeida,MartimGoncalvesAlmeida@fleckens.hu,São José dos Campos,SP
Mateus,Souza,MateusBarbosaSouza@jourrapide.com,Rondonópolis,MT
Vitória,Cardoso,VitoriaSilvaCardoso@jourrapide.com,Contagem,MG
Samuel,Oliveira,SamuelRibeiroOliveira@dayrep.com,Betim,MG
Felipe,Oliveira,FelipeSilvaOliveira@gustr.com,Cascavel,PR
Luis,Melo,LuisRibeiroMelo@cuvox.de,Cotia,SP
Danilo,Pinto,DaniloCastroPinto@fleckens.hu,Santa Rita,PB
Gabrielle,Carvalho,GabrielleCardosoCarvalho@superrito.com,Gravatá,PE
Nicole,Goncalves,NicoleRochaGoncalves@armyspy.com,Natal,RN
Matilde,Correia,MatildeSousaCorreia@teleworm.us,Campinas,SP
Mateus,Souza,MateusAzevedoSouza@jourrapide.com,Macapá,AP
Vinicius,Costa,ViniciusFerreiraCosta@cuvox.de,Guarulhos,SP
Vitória,Azevedo,VitoriaSantosAzevedo@fleckens.hu,São Paulo,SP
Julieta,Goncalves,JulietaCavalcantiGoncalves@armyspy.com,Campinas,SP
Julia,Santos,JuliaCardosoSantos@dayrep.com,Santa Bárbara D'Oeste,SP
Arthur,Barros,ArthurOliveiraBarros@superrito.com,Natal,RN
Bruna,Melo,BrunaSouzaMelo@einrot.com,São Paulo,SP
Tânia,Ferreira,TaniaAlvesFerreira@einrot.com,Campinas,SP
João,Santos,JoaoBarbosaSantos@rhyta.com,São Paulo,SP
Carla,Costa,CarlaMartinsCosta@rhyta.com,Porto Alegre,RS
Vitoria,Lima,VitoriaAzevedoLima@rhyta.com,Brusque,SC
Victor,Pereira,VictorSilvaPereira@fleckens.hu,Nova Iguaçu,RJ
Diogo,Souza,DiogoPintoSouza@dayrep.com,Jundiaí,SP
Eduarda,Rodrigues,EduardaAlmeidaRodrigues@armyspy.com,Recife,PE
Yasmin,Pinto,YasminLimaPinto@superrito.com,Ponta Grossa,PR
Mariana,Fernandes,MarianaAraujoFernandes@gustr.com,Recife,PE
Leonardo,Castro,LeonardoPintoCastro@armyspy.com,Rio Claro,SP
Gabriela,Dias,GabrielaBarrosDias@superrito.com,Santana do Livramento,RS
Vitór,Castro,VitorRibeiroCastro@cuvox.de,Osasco,SP
Guilherme,Goncalves,GuilhermeLimaGoncalves@rhyta.com,Belford Roxo,RJ
Emily,Dias,EmilyFerreiraDias@superrito.com,Curitiba,PR
Kaua,Gomes,KauaSilvaGomes@superrito.com,Sorocaba,SP
Gabriela,Alves,GabrielaCavalcantiAlves@superrito.com,Barra Mansa,RJ
Julia,Goncalves,JuliaCostaGoncalves@superrito.com,Ourinhos,SP
Ágatha,Ribeiro,AgathaBarbosaRibeiro@gustr.com,Salvador,BA
Estevan,Barros,EstevanRodriguesBarros@rhyta.com,Maringá,PR
Letícia,Cunha,LeticiaFernandesCunha@fleckens.hu,Itapira,SP
Gustavo,Barbosa,GustavoLimaBarbosa@jourrapide.com,Ilhéus,BA
José,Rodrigues,JoseRibeiroRodrigues@teleworm.us,Jundiaí,SP
Giovanna,Araujo,GiovannaFernandesAraujo@superrito.com,Brazlândia,DF
Diogo,Souza,DiogoCostaSouza@teleworm.us,Anápolis,GO
Bruna,Almeida,BrunaCardosoAlmeida@teleworm.us,Contagem,MG
Matilde,Cardoso,MatildeSantosCardoso@rhyta.com,Salvador,BA
Eduardo,Cunha,EduardoMartinsCunha@teleworm.us,Anápolis,GO
Bruna,Pinto,BrunaCastroPinto@einrot.com,Natal,RN
Estevan,Pereira,EstevanCostaPereira@cuvox.de,Santo André,SP
Luan,Pereira,LuanCardosoPereira@jourrapide.com,Goiânia,GO
Gabrielly,Goncalves,GabriellySouzaGoncalves@superrito.com,Barueri,SP
Luiz,Goncalves,LuizCorreiaGoncalves@rhyta.com,Salvador,BA
Letícia,Santos,LeticiaCavalcantiSantos@jourrapide.com,São Paulo,SP
Renan,Rocha,RenanCardosoRocha@superrito.com,Maringá,PR
Leonardo,Pereira,LeonardoSousaPereira@cuvox.de,Cruzeiro,DF
Gabriela,Goncalves,GabrielaCavalcantiGoncalves@cuvox.de,Timon,MA
Vitoria,Carvalho,VitoriaSilvaCarvalho@teleworm.us,São Roque,SP
Marisa,Rocha,MarisaRibeiroRocha@teleworm.us,Porto Alegre,RS
Thaís,Cardoso,ThaisAraujoCardoso@jourrapide.com,Juiz de Fora,MG
Vitória,Barros,VitoriaCorreiaBarros@cuvox.de,Salvador,BA
Melissa,Cunha,MelissaAlmeidaCunha@dayrep.com,Campo Grande,MS
Vitoria,Melo,VitoriaDiasMelo@armyspy.com,Rio de Janeiro,RJ
Ágatha,Barbosa,AgathaCostaBarbosa@gustr.com,Assis,SP
Sophia,Ribeiro,SophiaSilvaRibeiro@cuvox.de,Campo Grande,MS
Sarah,Gomes,SarahSilvaGomes@armyspy.com,Bagé,RS
José,Melo,JoseGoncalvesMelo@armyspy.com,Ribeirão Preto,SP
José,Carvalho,JoseFernandesCarvalho@einrot.com,Itabuna,BA
Isabelle,Almeida,IsabelleRibeiroAlmeida@teleworm.us,Ceilândia,DF
Kai,Silva,KaiOliveiraSilva@superrito.com,São Luís,MA
Ryan,Souza,RyanRibeiroSouza@rhyta.com,Itajaí,SC
Daniel,Araujo,DanielRodriguesAraujo@jourrapide.com,Recife,PE
Igor,Almeida,IgorAlvesAlmeida@cuvox.de,Volta Redonda,RJ
Bianca,Souza,BiancaAlvesSouza@rhyta.com,Porto Alegre,RS
Vinicius,Santos,ViniciusOliveiraSantos@cuvox.de,Campinas,SP
Giovana,Pinto,GiovanaRodriguesPinto@cuvox.de,Barretos,SP
Thaís,Ferreira,ThaisDiasFerreira@armyspy.com,Arapiraca,AL
Eduarda,Araujo,EduardaPintoAraujo@jourrapide.com,Bragança Paulista,SP
Bruna,Pinto,BrunaFernandesPinto@rhyta.com,Aparecida de Goiânia,GO
Rafael,Pinto,RafaelRochaPinto@cuvox.de,Guarulhos,SP
Diogo,Melo,DiogoPereiraMelo@einrot.com,Rio de Janeiro,RJ
Kauan,Martins,KauanSilvaMartins@dayrep.com,Itajaí,SC
Tomás,Oliveira,TomasSousaOliveira@fleckens.hu,Jaboatão dos Guararapes,PE
Camila,Costa,CamilaBarrosCosta@fleckens.hu,Campinas,SP
Luiza,Rodrigues,LuizaRibeiroRodrigues@gustr.com,Parnaíba,PI
Nicolash,Souza,NicolashMartinsSouza@cuvox.de,Maringá,PR
Fábio,Cardoso,FabioRochaCardoso@einrot.com,Santa Maria,RS
Breno,Goncalves,BrenoRochaGoncalves@teleworm.us,Salvador,BA
Diogo,Gomes,DiogoBarrosGomes@rhyta.com,Barbacena,MG
Vitor,Almeida,VitorOliveiraAlmeida@rhyta.com,Limeira,SP
Manuela,Santos,ManuelaOliveiraSantos@jourrapide.com,Rio Claro,SP
Samuel,Almeida,SamuelDiasAlmeida@einrot.com,São João Del Rei,MG
Alice,Sousa,AlicePintoSousa@gustr.com,Guarulhos,SP
Sophia,Martins,SophiaPintoMartins@einrot.com,Rio de Janeiro,RJ
Vitor,Lima,VitorAlvesLima@jourrapide.com,Sete Lagoas,MG
Davi,Ferreira,DaviRochaFerreira@teleworm.us,Rio de Janeiro,RJ
Tânia,Azevedo,TaniaRochaAzevedo@armyspy.com,Recanto das Emas,DF
Vinícius,Azevedo,ViniciusOliveiraAzevedo@teleworm.us,São José,SC
Felipe,Araujo,FelipeBarrosAraujo@einrot.com,Rio de Janeiro,RJ
Clara,Lima,ClaraMartinsLima@superrito.com,Belo Horizonte,MG
Douglas,Santos,DouglasMeloSantos@dayrep.com,Itu,SP
Mateus,Fernandes,MateusSousaFernandes@jourrapide.com,Campo Grande,MS
Vinicius,Castro,ViniciusPereiraCastro@jourrapide.com,Rio de Janeiro,RJ
Emilly,Correia,EmillyGomesCorreia@dayrep.com,Guarulhos,SP
Luiza,Souza,LuizaGomesSouza@superrito.com,Guarapuava,PR
Beatriz,Cavalcanti,BeatrizAzevedoCavalcanti@superrito.com,Ponte Nova,MG
Matilde,Cardoso,MatildeRodriguesCardoso@teleworm.us,São Carlos,SP
Mariana,Melo,MarianaDiasMelo@rhyta.com,Aracaju,SE
Rafael,Araujo,RafaelGomesAraujo@cuvox.de,Candeias,BA
Kauã,Gomes,KauaAlmeidaGomes@gustr.com,Palmas,TO
Nicolas,Costa,NicolasBarrosCosta@dayrep.com,Niterói,RJ
Danilo,Ribeiro,DaniloAlmeidaRibeiro@dayrep.com,Campina Grande,PB
Carla,Castro,CarlaRodriguesCastro@einrot.com,Campina Grande,PB
Antônio,Pereira,AntonioSilvaPereira@teleworm.us,Itaúna,MG
Pedro,Pereira,PedroAlvesPereira@superrito.com,Mossoró,RN
Luís,Carvalho,LuisBarbosaCarvalho@jourrapide.com,Rio de Janeiro,RJ
João,Azevedo,JoaoCavalcantiAzevedo@einrot.com,Divinópolis,MG
Leonardo,Gomes,LeonardoGoncalvesGomes@gustr.com,Niterói,RJ
Luana,Carvalho,LuanaMartinsCarvalho@dayrep.com,São Paulo,SP
Ágatha,Lima,AgathaFernandesLima@dayrep.com,Palmeira dos Índios,AL
Diego,Carvalho,DiegoSantosCarvalho@jourrapide.com,Leme,SP
Paulo,Goncalves,PauloSousaGoncalves@cuvox.de,Valinhos,SP
Luís,Cavalcanti,LuisCardosoCavalcanti@teleworm.us,Palhoça,SC
Erick,Alves,ErickGoncalvesAlves@teleworm.us,Ponta Grossa,PR
Kauê,Cunha,KaueOliveiraCunha@einrot.com,Ribeirão Preto,SP
Vinicius,Barros,ViniciusRibeiroBarros@rhyta.com,Curitiba,PR
Douglas,Pereira,DouglasRodriguesPereira@teleworm.us,Mesquita,RJ
Matilde,Azevedo,MatildeMartinsAzevedo@rhyta.com,Natal,RN
Larissa,Dias,LarissaAlvesDias@fleckens.hu,Cambé,PR
Danilo,Almeida,DaniloSilvaAlmeida@dayrep.com,Viamão,RS
Beatrice,Martins,BeatriceCunhaMartins@armyspy.com,Campinas,SP
Alice,Rocha,AliceLimaRocha@jourrapide.com,Olinda,PE
Felipe,Correia,FelipeAraujoCorreia@gustr.com,Pirassununga,SP
Luana,Ferreira,LuanaMartinsFerreira@armyspy.com,Criciúma,SC
Fábio,Gomes,FabioSilvaGomes@cuvox.de,Cruzeiro,DF
Sophia,Souza,SophiaMartinsSouza@jourrapide.com,Rio de Janeiro,RJ
Vitor,Dias,VitorRodriguesDias@dayrep.com,Mogi das Cruzes,SP
Guilherme,Cardoso,GuilhermeCostaCardoso@dayrep.com,Bebedouro,SP
Vitória,Gomes,VitoriaCavalcantiGomes@dayrep.com,Guarulhos,SP
Fernanda,Barbosa,FernandaCavalcantiBarbosa@armyspy.com,São Paulo,SP
Lavinia,Alves,LaviniaSouzaAlves@cuvox.de,São Paulo,SP
Manuela,Silva,ManuelaRibeiroSilva@rhyta.com,Barra do Piraí,RJ
Kaua,Alves,KauaOliveiraAlves@armyspy.com,Apucarana,PR
Igor,Gomes,IgorOliveiraGomes@einrot.com,Japeri,RJ
Melissa,Araujo,MelissaMeloAraujo@gustr.com,Campinas,SP
José,Pereira,JoseAraujoPereira@jourrapide.com,Brasília,DF
Yasmin,Almeida,YasminCarvalhoAlmeida@superrito.com,Manaus,AM
Lavinia,Silva,LaviniaAlvesSilva@superrito.com,Brusque,SC
Júlio,Rocha,JulioCardosoRocha@teleworm.us,Manaus,AM
Julieta,Ferreira,JulietaAzevedoFerreira@dayrep.com,Salvador,BA
Davi,Barros,DaviRibeiroBarros@armyspy.com,Barueri,SP
Marina,Ribeiro,MarinaSouzaRibeiro@rhyta.com,São José do Rio Preto,SP
Luis,Fernandes,LuisAraujoFernandes@teleworm.us,João Pessoa,PB
Douglas,Pinto,DouglasCavalcantiPinto@fleckens.hu,Queimados,RJ
Júlia,Rocha,JuliaCostaRocha@teleworm.us,Várzea Grande,MT
Rafaela,Rodrigues,RafaelaLimaRodrigues@rhyta.com,Toledo,PR
Anna,Martins,AnnaBarbosaMartins@cuvox.de,Sumaré,SP
Isabelle,Rodrigues,IsabelleAlmeidaRodrigues@gustr.com,Nova Iguaçu,RJ
Fernanda,Goncalves,FernandaLimaGoncalves@jourrapide.com,Aparecida de Goiânia,GO
Yasmin,Costa,YasminSouzaCosta@einrot.com,Ceilândia,DF
Sophia,Alves,SophiaCostaAlves@rhyta.com,Rio de Janeiro,RJ
Samuel,Costa,SamuelMeloCosta@cuvox.de,Serra,ES
Thaís,Almeida,ThaisBarbosaAlmeida@armyspy.com,São José do Rio Preto,SP
Gabriela,Alves,GabrielaRibeiroAlves@rhyta.com,Belém,PA
Pedro,Dias,PedroPintoDias@armyspy.com,Porto Alegre,RS
Kai,Dias,KaiGomesDias@teleworm.us,Brasília,DF
Fernanda,Martins,FernandaCardosoMartins@cuvox.de,Vila Velha,ES
Alex,Fernandes,AlexCorreiaFernandes@einrot.com,Itabuna,BA
Rodrigo,Correia,RodrigoAzevedoCorreia@teleworm.us,São João da Boa Vista,SP
Guilherme,Correia,GuilhermeRibeiroCorreia@jourrapide.com,Cascavel,PR
Leila,Oliveira,LeilaGomesOliveira@cuvox.de,Aracaju,SE
Daniel,Alves,DanielOliveiraAlves@cuvox.de,São Paulo,SP
Nicolas,Alves,NicolasAraujoAlves@jourrapide.com,Criciúma,SC
Joao,Costa,JoaoBarbosaCosta@dayrep.com,Brazlândia,DF
Emily,Silva,EmilyAraujoSilva@einrot.com,Barueri,SP
Bruno,Alves,BrunoRibeiroAlves@fleckens.hu,Salvador,BA
Alex,Cunha,AlexPintoCunha@teleworm.us,Araras,SP
Júlio,Almeida,JulioSouzaAlmeida@armyspy.com,Sobral,CE
Martim,Rocha,MartimCavalcantiRocha@armyspy.com,Palmas,TO
Isabella,Araujo,IsabellaCarvalhoAraujo@einrot.com,Petrolina,PE
Murilo,Silva,MuriloRochaSilva@rhyta.com,Araguaína,TO
Davi,Santos,DaviSouzaSantos@armyspy.com,Belém,PA
Lavinia,Costa,LaviniaCastroCosta@jourrapide.com,Ribeirão Preto,SP
Isabella,Costa,IsabellaGoncalvesCosta@fleckens.hu,Mossoró,RN
Thiago,Martins,ThiagoAlvesMartins@fleckens.hu,Barueri,SP
Luís,Lima,LuisAzevedoLima@rhyta.com,Maringá,PR
Sarah,Barros,SarahPereiraBarros@einrot.com,Campinas,SP
Tiago,Sousa,TiagoBarrosSousa@fleckens.hu,Salvador,BA
Giovanna,Fernandes,GiovannaGoncalvesFernandes@superrito.com,Castro,PR
Vitór,Silva,VitorAlvesSilva@einrot.com,Belém,PA
Laura,Azevedo,LauraPereiraAzevedo@fleckens.hu,Belém,PA
Isabelle,Alves,IsabelleCardosoAlves@teleworm.us,Anápolis,GO
Samuel,Santos,SamuelCastroSantos@armyspy.com,Vitória de Santo Antão,PE
Leonardo,Cardoso,LeonardoRodriguesCardoso@dayrep.com,Itapetininga,SP
Rebeca,Santos,RebecaSousaSantos@cuvox.de,Parintins,AM
Lucas,Martins,LucasAlmeidaMartins@gustr.com,Santo André,SP
Júlio,Barros,JulioCorreiaBarros@dayrep.com,Salvador,BA
Tiago,Azevedo,TiagoGomesAzevedo@jourrapide.com,Osasco,SP
Carla,Cavalcanti,CarlaGomesCavalcanti@rhyta.com,Valparaíso de Goiás,GO
Eduardo,Gomes,EduardoPintoGomes@einrot.com,Serra,ES
Bruno,Cunha,BrunoOliveiraCunha@fleckens.hu,Cuiabá,MT
Rafael,Cavalcanti,RafaelAlvesCavalcanti@cuvox.de,Cotia,SP
Nicolash,Carvalho,NicolashPereiraCarvalho@fleckens.hu,Suzano,SP
Douglas,Lima,DouglasAraujoLima@fleckens.hu,São José do Rio Preto,SP
Nicolash,Martins,NicolashOliveiraMartins@rhyta.com,Itajubá,MG
Lavinia,Silva,LaviniaLimaSilva@superrito.com,Araraquara,SP
Lucas,Azevedo,LucasBarrosAzevedo@gustr.com,Contagem,MG
Luiza,Melo,LuizaAlvesMelo@dayrep.com,Luziânia,GO
Isabella,Barros,IsabellaSouzaBarros@armyspy.com,Governador Valadares,MG
Lara,Cavalcanti,LaraLimaCavalcanti@jourrapide.com,São Paulo,SP
Tiago,Rocha,TiagoAlmeidaRocha@einrot.com,Franca,SP
Bruno,Alves,BrunoOliveiraAlves@armyspy.com,Guarulhos,SP
Julian,Cunha,JulianCavalcantiCunha@teleworm.us,Suzano,SP
Murilo,Silva,MuriloSousaSilva@rhyta.com,Fortaleza,CE
Thaís,Souza,ThaisAraujoSouza@cuvox.de,Pará de Minas,MG
Luan,Fernandes,LuanBarbosaFernandes@teleworm.us,Santa Maria,DF
Eduarda,Barbosa,EduardaRodriguesBarbosa@fleckens.hu,Natal,RN
